,Methanobrevibacter_smithii,Methanosphaera_stadtmanae,Rothia_mucilaginosa,Propionibacterium_freudenreichii,Bifidobacterium_animalis,Bifidobacterium_bifidum,Bifidobacterium_breve,Bifidobacterium_catenulatum,Bifidobacterium_dentium,Bifidobacterium_pseudocatenulatum,Collinsella_intestinalis,Collinsella_unclassified,Eggerthella_sp_1_3_56FAA,Slackia_piriformis,Bacteroides_cellulosilyticus,Bacteroides_eggerthii,Bacteroides_faecis,Bacteroides_finegoldii,Bacteroides_fragilis,Bacteroides_intestinalis,Bacteroides_massiliensis,Bacteroides_salyersiae,Bacteroides_sp_2_1_22,Bacteroides_stercoris,Bacteroidales_bacterium_ph8,Barnesiella_intestinihominis,Odoribacter_laneus,Odoribacter_splanchnicus,Parabacteroides_goldsteinii,Parabacteroides_unclassified,Paraprevotella_clara,Paraprevotella_unclassified,Prevotella_copri,Alistipes_finegoldii,Alistipes_indistinctus,Alistipes_senegalensis,Alistipes_shahii,Alistipes_sp_AP11,Alistipes_sp_HGB5,Alistipes_unclassified,Enterococcus_avium,Enterococcus_faecalis,Enterococcus_faecium,Lactobacillus_acidophilus,Lactobacillus_casei_paracasei,Lactobacillus_fermentum,Lactobacillus_gasseri,Lactobacillus_plantarum,Lactobacillus_rhamnosus,Lactobacillus_salivarius,Pediococcus_acidilactici,Pediococcus_lolii,Pediococcus_unclassified,Leuconostoc_citreum,Lactococcus_lactis,Streptococcus_australis,Streptococcus_lutetiensis,Streptococcus_mutans,Streptococcus_sanguinis,Butyricicoccus_pullicaecorum,Clostridiaceae_bacterium_JC118,Clostridium_asparagiforme,Clostridium_butyricum,Clostridium_clostridioforme,Clostridium_hathewayi,Clostridium_nexile,Clostridium_perfringens,Clostridium_scindens,Clostridium_sp_KLE_1755,Clostridium_sp_L2_50,Clostridium_symbiosum,Clostridiales_bacterium_1_7_47FAA,Eubacterium_siraeum,Eubacterium_sp_3_1_31,Eubacterium_ventriosum,Anaerostipes_caccae,Anaerostipes_unclassified,Blautia_hansenii,Blautia_hydrogenotrophica,Blautia_producta,Coprococcus_catus,Coprococcus_sp_ART55_1,Dorea_unclassified,Lachnospiraceae_bacterium_1_4_56FAA,Lachnospiraceae_bacterium_2_1_58FAA,Lachnospiraceae_bacterium_3_1_57FAA_CT1,Lachnospiraceae_bacterium_4_1_37FAA,Lachnospiraceae_bacterium_5_1_57FAA,Lachnospiraceae_bacterium_6_1_63FAA,Lachnospiraceae_bacterium_8_1_57FAA,Lachnospiraceae_bacterium_9_1_43BFAA,Roseburia_unclassified,Oscillibacter_sp_KLE_1728,Oscillibacter_sp_KLE_1745,Clostridium_difficile,Anaerotruncus_colihominis,Anaerotruncus_unclassified,Ruminococcaceae_bacterium_D16,Ruminococcus_callidus,Ruminococcus_lactaris,Subdoligranulum_sp_4_3_54A2FAA,Catenibacterium_mitsuokai,Clostridium_ramosum,Clostridium_spiroforme,Erysipelotrichaceae_bacterium_21_3,Erysipelotrichaceae_bacterium_2_2_44A,Erysipelotrichaceae_bacterium_3_1_53,Erysipelotrichaceae_bacterium_5_2_54FAA,Erysipelotrichaceae_bacterium_6_1_45,Eubacterium_biforme,Eubacterium_cylindroides,Eubacterium_dolichum,Holdemania_filiformis,Holdemania_unclassified,Turicibacter_unclassified,Acidaminococcus_intestini,Acidaminococcus_unclassified,Phascolarctobacterium_succinatutens,Megamonas_hypermegale,Megamonas_unclassified,Megasphaera_micronuciformis,Megasphaera_unclassified,Veillonella_atypica,Veillonella_dispar,Fusobacterium_nucleatum,Burkholderiales_bacterium_1_1_47,Parasutterella_excrementihominis,Sutterella_wadsworthensis,Bilophila_wadsworthia,Desulfovibrio_piger,Citrobacter_unclassified,Enterobacter_cloacae,Klebsiella_oxytoca,Klebsiella_pneumoniae,Klebsiella_unclassified,Proteus_mirabilis,Haemophilus_parainfluenzae,Methanobrevibacter_unclassified,Collinsella_stercoris,Bacteroides_clarus,Bacteroides_plebeius,Lactobacillus_delbrueckii,Lactobacillus_sakei
PRISM|8106,-0.449551198,2.086314831,-3.953615207,-1.488919055,-3.812156631,-3.410391281,7.959668176,-1.772839447,5.738861377,0.934221736,-4.420594104,-1.775292821,3.32991209,1.01662759,-3.763191698,-3.582491811,-5.352599551,-4.841773927,-4.890597734,-3.194329533,-2.152272531,-0.481202405,3.539541639,-1.375898098,-4.309735405,-3.023169761,1.233426423,3.237530007,-1.3021284,-2.0841383,0.173703167,0.670910168,-3.205777214,-2.646164522,-0.943890726,-2.822280038,-4.657798468,2.983322731,2.862719395,-3.04814827,-0.312390483,4.902710833,3.393555618,0.016068581,-1.904915796,-2.419100968,-3.322855329,-4.309735405,-4.554125497,-2.376054498,3.750128255,2.975701329,-1.479576035,-0.017265428,3.576729327,-2.030398263,1.30947401,-1.711659396,-1.528202235,2.093663509,-1.917954632,-2.883519832,-2.277924112,6.083659852,3.663284284,3.727100666,1.155691711,3.607818051,8.263728444,3.465646572,6.058589237,2.609036419,-3.360169386,-1.831832303,-3.65748217,2.925406315,4.557299968,3.555018089,-2.045635404,4.774280975,0.935402374,4.668355393,2.695941038,-3.1645476,-0.759861975,-1.243151804,2.006603386,4.558052799,4.158215936,-0.486450627,1.112297919,-0.012402805,3.478027631,2.139021133,1.050533787,-2.740204347,-0.545963233,-3.439254701,-1.956169228,-3.716797216,2.774051914,2.636354515,-1.174672946,2.610307775,7.128648717,4.663673252,-2.73883553,-1.824052262,0.816475989,-3.315717623,-1.000016762,-0.73323963,-1.950079736,-1.965198962,-2.130587794,-3.242984402,-3.589010958,-0.978104088,2.869658977,2.964535238,2.15602137,-0.203986265,4.744958937,-2.76614154,0.615912125,-1.502901602,-1.571294676,-2.422111256,-2.275898739,-0.634300695,0.749884079,-3.505837928,-3.848522154,-1.794975792,-2.437396743,5.006436628,1.644775843,1.443360053,1.899781315,1.439559508,2.36285815,-0.280272133,1.091631901
PRISM|8129,-0.137568872,2.39283641,1.328117089,-1.176936729,-3.500174306,9.214746235,-2.754066116,-1.460857122,-0.248876048,1.246204062,-4.108611779,-1.463310495,3.636433669,1.328609916,-3.451209373,-3.270509486,-5.040617225,6.011783427,-4.578615408,-2.882347208,-1.840290206,-0.169220079,3.846063218,-1.063915772,-3.997753079,5.183166311,1.545408748,3.549512333,-0.990146075,-1.772155975,0.485685493,0.982892494,-2.893794888,-2.334182196,-0.6319084,-2.510297713,-4.345816143,3.28984431,3.169240974,-2.736165944,-0.000408158,-4.193319365,4.227417477,0.328050906,-1.59293347,-2.107118643,-3.010873004,-3.997753079,5.397028854,-2.064072173,-2.405261775,-1.607723854,-1.167593709,0.294716897,-1.103237298,2.477723673,1.621456335,1.080000616,4.493951573,4.858360858,3.763420463,1.723063693,-1.965941787,1.838494181,-2.81812334,6.7688542,-2.591728042,-3.232315255,3.820067012,3.772168151,4.661522031,-1.769830704,-3.04818706,-1.519849977,-3.345499845,-2.077179456,-2.796473213,-2.188704315,-1.733653078,-2.628892717,6.573818597,4.980337719,-2.488873965,5.243944507,-1.968545615,0.403947869,-3.500174306,0.980370775,-3.409411915,5.016772302,-3.641632881,-2.35503988,3.78454921,2.451003459,1.362516112,-0.137472875,2.558203348,-3.127272376,-1.644186903,-3.404814891,3.086034239,2.942876094,4.276677842,2.916829354,1.539532946,3.250367084,-2.426853205,-1.512069937,0.737186473,-3.003735298,-0.688034436,-0.421257304,2.792555149,3.411753854,-1.818605468,-2.931002077,-3.277028633,-0.666121763,3.176180556,3.276517563,-3.38199675,0.107996061,-2.419144487,1.49689442,-1.164105202,-1.190919276,-1.259312351,-2.110128931,-1.963916413,-0.322318369,-1.851000072,-3.193855603,-3.536539828,-1.482993466,-2.125414417,1.584230071,6.643970381,1.755342378,2.206302894,1.751541833,2.669379729,0.031710192,1.403614227
PRISM|8226,0.064800894,2.595955323,5.475007978,-0.974566963,-3.29780454,7.991790786,-2.55169635,-1.258487356,7.081690534,1.448573827,-3.906242013,-1.260940729,3.839552581,1.530979681,7.89798063,-3.06813972,-4.838247459,-4.327421836,-4.376245642,-2.679977442,-1.63792044,0.033149686,4.049182131,-0.861546006,-3.795383314,-2.50881767,1.747778514,3.751882099,-0.787776309,-1.569786209,0.688055259,1.185262259,-2.691425123,-2.13181243,-0.429538634,-2.307927947,-4.143446377,3.492963222,3.372359887,-2.533796178,0.201961608,-3.990949599,0.822809013,0.530420672,-1.390563705,7.063310841,6.591254548,-3.795383314,-4.039773406,-1.861702407,-2.202892009,-1.405354088,-0.965223943,3.789313951,-0.900867532,-1.516046172,4.646792445,-1.58510194,-1.013850143,-2.004064341,-1.403602541,-2.369167741,8.28224391,5.900109189,4.82994455,-2.167926896,5.588383576,-3.029945489,4.022436778,3.975287063,8.006193036,5.277409058,-2.845817295,-1.317480212,-3.143130079,-1.874809691,-2.594103448,-1.986334549,-1.531283312,-2.426522951,1.449754465,5.182707484,-2.286504199,-2.650195509,5.258101633,-0.728799712,-3.29780454,-1.965494788,-3.207042149,3.120308734,-3.439263115,-2.152670114,3.987668123,2.653373224,1.564885878,-2.225852256,-0.031611142,-2.92490261,-1.441817137,-3.202445125,3.288404005,3.145995006,4.225454621,3.119948266,-2.872232551,3.72856108,-2.224483439,-1.309700171,-2.066565893,-2.801365532,-0.485664671,-0.218887539,-1.435727645,-1.450846871,-1.616235702,-2.728632311,-3.074658867,-0.463751997,3.379299469,3.478887329,-3.179626984,0.310365826,0.172221447,-2.251789449,-0.961735436,-0.98854951,-1.056942585,-1.907759165,2.543892,-0.119948603,-1.648630306,-2.991485837,-3.334170063,-1.280623701,-1.923044652,1.786599837,-3.956566733,1.957712144,2.409421807,1.953911599,2.872498642,0.234079958,1.605983992
PRISM|8244,-0.766861147,1.762536445,-4.270925156,-1.806229004,-1.411369583,-0.535900846,-3.383358391,-2.090149397,-0.878168323,0.616911787,-4.737904054,-2.09260277,4.53090472,0.699317641,-0.303278551,-3.89980176,-5.6699095,-0.266237279,-5.207907683,-3.511639482,-0.061442866,-0.798512354,3.215763253,1.486907354,-0.275369763,-3.34047971,0.916116474,2.920220058,8.310888958,-2.401448249,-0.143606782,0.353600219,1.732782695,5.691529457,-1.261200675,-3.139589987,-0.996425731,2.659544344,2.538941008,4.265873336,-0.629700432,-4.822611639,-2.648821221,-0.301241368,-2.222225745,-2.736410918,-3.640165279,-4.627045354,-4.871435446,-2.693364448,-3.03455405,-2.237016129,-1.796885984,-0.334575377,-1.732529573,-2.347708212,0.99216406,-2.416763981,-0.73261114,-2.022278666,1.835677119,5.215537363,-2.595234061,3.253685455,3.406605176,2.381226178,-3.221020317,1.73769671,5.215158933,3.141868185,3.26039059,2.592320611,4.053309321,5.308678232,-3.97479212,3.058798742,-3.425765488,1.359431828,3.276301824,1.207068459,4.729561219,4.351045444,-3.118166239,6.038344471,1.587215759,2.062369919,-1.599421815,-2.797156829,4.645146746,-0.803760576,1.77498305,-2.984332155,3.154249244,1.821711184,0.733223838,4.759555288,3.683956938,1.827868936,-2.273479177,-0.068877845,6.835461158,2.312576128,4.450962047,5.051704446,2.278937423,0.804723478,-3.05614548,-1.74784182,1.491620639,-3.633027573,-1.317326711,3.499603216,4.834294116,-2.282508911,-2.447897743,-3.560294352,0.133148783,-1.295414037,2.54588059,2.647225289,-4.011289024,-0.521296214,-3.048436762,-3.083451489,-1.793397476,4.735571295,-1.182528011,-2.739421206,-2.593208688,-0.951610644,-2.480292346,-3.823147877,-4.165832103,0.453817355,-2.754706692,0.954937796,-4.788228773,1.126050103,1.576002928,1.122249559,2.039079764,-0.597582082,0.774321952
PRISM|8264,-0.207994032,2.322324024,3.991181318,-1.247361889,-3.570599466,1.120453049,6.739959731,-1.531282282,-0.319301208,1.175778902,-4.179036939,-1.533735655,3.565921282,1.258184756,-3.521634533,2.512038428,-5.111042385,-4.600216761,-4.649040568,-2.952772368,-1.910715366,-0.239645239,3.775550832,-1.134340932,-4.068178239,-2.781612595,1.474983588,3.479087173,-1.060571235,-1.842581135,0.415260333,0.912467334,-2.964220048,-2.404607356,-0.70233356,-2.580722873,-4.416241303,3.219331923,3.098728587,1.643406425,3.082898712,5.453034464,6.760486552,0.257625746,-1.66335863,1.490826837,1.265850105,-4.068178239,-4.312568331,-2.134497333,-2.475686935,-1.678149014,-1.238018869,7.052092969,2.858636384,-1.788841097,1.551031175,-1.857896866,-1.286645069,-2.276859267,-1.676397466,-2.641962667,7.500953162,1.61792734,-2.8885485,-2.440721821,8.043183176,-3.302740415,3.749641852,3.701655764,-2.069379379,-1.840255864,-3.11861222,-1.590275137,-3.415925005,-2.147604616,-2.866898373,-2.259129475,-1.804078238,-2.699317877,1.176959539,4.909912559,2.7851023,-2.922990434,0.634945233,-1.001594638,5.272682748,-2.238289714,-3.479837075,-0.244893461,-3.712058041,-0.507727045,3.714036823,2.380578299,1.292090952,-2.498647181,-0.304406068,-3.197697536,-1.714612062,-3.475240051,3.015609079,2.872363707,-2.272191266,2.846316967,-3.145027477,-2.144028036,-2.497278365,-1.582495097,-2.339360819,-3.074160458,-0.758459596,-0.491682464,-1.708522571,-1.723641796,-1.889030628,-3.001427237,1.77850891,-0.736546923,3.10566817,3.206092404,2.672014549,0.037570901,6.082388361,5.598392527,6.55277252,-1.261344436,-1.329737511,8.116491222,-2.034341573,-0.392743529,3.27153647,0.347263161,-3.606964988,-1.553418626,2.611776306,1.513804911,3.632184991,1.684917218,2.135790508,1.681116673,2.598867343,-0.038714968,1.333189067
PRISM|8275,-0.595316625,1.93636618,-4.099380634,-1.634684482,0.178242736,7.783803081,-0.566197739,-1.918604875,-0.706623801,0.788456309,-4.566359532,-1.921058248,3.179963439,0.870862163,0.583707844,3.398991805,4.573270427,-1.582745075,4.556080924,-3.340094961,6.53385114,4.062123435,3.389592988,6.481628359,4.027259379,-0.99495841,1.087660995,3.478698548,-1.447893828,2.645812466,0.02793774,0.525144741,1.099521009,2.462854777,-1.089656153,1.075605458,3.210035687,2.83337408,2.712770744,-3.193913697,-0.45815591,-4.651067118,-2.477276699,-0.129696847,-2.050681223,-2.564866396,-3.468620757,-4.455500832,-4.699890924,-2.521819926,-2.863009528,-2.065471607,-1.625341462,-0.163030856,-1.560985051,-2.17616369,1.163708582,1.753994591,-1.673967662,-2.66418186,-2.063720059,3.221871918,-2.423689539,2.358660195,1.454826857,3.166918924,-3.049475795,-1.015367281,3.362319259,3.315697921,0.290454727,-1.400423518,1.566878105,-1.97759773,-3.803247598,-0.191915558,3.108769599,-2.646452068,5.035532581,-2.699706502,0.789636946,4.522589966,-2.946621717,6.232146434,-0.945687361,-1.388917231,-2.699706502,3.680416035,-3.867159668,-0.632216054,3.143354707,-2.812787633,3.32807898,1.993255706,0.90476836,-2.499035806,-0.691728661,-3.585020129,-2.101934655,-2.188880878,2.628286486,2.486405864,4.001366219,2.460359123,-3.53235007,-2.531350629,-2.884600958,-1.96981769,1.045868296,-3.461483051,2.006314044,-0.879005057,3.153134344,-2.110964389,-2.276353221,6.722100623,-3.734776386,-1.123869516,2.719710326,2.818769811,-3.839744502,8.031082694,-0.386071573,-2.911906968,-1.621852955,-1.648667029,-1.717060104,-1.370570555,-2.034730198,-0.780066122,-2.308747825,-3.651603356,-3.994287581,1.356897732,-2.58316217,1.126482318,-4.616684252,1.297594625,1.749832664,1.29379408,2.212909499,-0.42603756,0.945866474
PRISM|8283,-0.532897732,1.998143702,-4.036961741,4.279056166,-2.093869741,7.183942346,-3.149394976,-1.856185982,-0.644204908,0.850875202,-4.503940639,-1.858639355,3.24174096,0.933281056,-1.344633094,-3.665838346,-5.435946085,4.764695293,-4.973944268,-3.277676068,-0.547945235,-0.564548939,3.758222211,7.542861415,-2.260923826,7.539105441,1.150079888,5.981234255,-1.385474935,-2.167484835,0.090356633,0.587563634,0.718771449,5.904258851,-1.02723726,-2.905626573,-2.356234006,6.259101714,2.774548265,-3.131494804,-0.395737017,-4.588648225,-2.414857806,-0.067277954,3.532366906,-2.502447503,-3.406201864,-4.393081939,-4.637472031,-2.459401033,-2.800590635,-2.003052714,-1.562922569,-0.100611963,-1.498566158,-0.70757538,1.226127475,-2.182800566,-1.611548769,-2.601762967,-2.001301166,0.588204973,-2.361270646,0.482844458,1.270770044,-0.403206389,-2.987056902,0.387826633,3.424738152,3.377475442,1.087384092,0.149291931,1.234205375,-1.915178837,3.916265571,-2.472508316,-3.191802073,-2.584033175,5.06581089,0.522964451,5.624969588,4.585008859,-2.884202824,2.385213798,2.275578111,2.200795805,-3.895503166,-0.187180306,-3.804740775,-0.569797161,-4.036961741,-2.75036874,6.362797381,2.055674599,0.967187253,3.45400838,0.220187753,0.819734318,5.338841624,-1.344633094,4.57762752,2.548183385,-2.597094966,2.522136645,1.204812077,1.792440901,1.432490783,-1.907398797,1.787694056,-3.399064158,-1.083363296,-0.816586164,2.590040529,-0.556175734,0.732533134,-3.326330937,7.132904089,5.458165628,2.781487847,2.881188704,-3.777325609,-0.287332799,-2.216472064,-2.849488075,-1.559434062,3.940875314,-1.654641211,-1.984670449,-2.359245273,-0.717647229,-2.246328932,-3.589184463,-3.931868688,-1.878322326,0.204861782,1.188901211,-4.554265359,1.360013518,1.811610185,1.356212973,2.274687021,-0.363618667,1.008285367
PRISM|8332,-0.568512238,1.962823651,-3.683752166,-1.607880095,-2.217415098,-0.765981434,-3.185009482,-1.891800488,1.039201055,0.815260696,-4.539555145,-1.894253861,3.20642091,0.89766655,6.685793743,-3.701452852,3.450341555,-4.960734967,-5.009558774,-3.313290574,6.031435998,-0.600163445,3.41605046,0.819754366,6.731450614,5.821121753,1.114465382,4.639492132,-1.421089441,-2.203099341,0.054742127,0.551949128,0.503374129,4.428375837,-1.062851766,-2.941241079,6.859600454,2.859831551,2.739228215,-3.16710931,-0.431351523,-4.624262731,-2.450472312,-0.10289246,-2.023876836,-2.538062009,-3.44181637,-4.428696445,-4.673086537,-2.495015539,-2.836205141,-2.03866722,-1.598537075,-0.136226469,-1.534180664,-2.149359303,1.190512969,1.50827833,-0.192307907,-2.637377473,0.077447949,0.065751909,-2.396885152,-2.376557917,-3.249066706,0.041941261,-3.022671408,1.069838025,3.389123646,3.342155392,1.3145856,-1.81194999,8.102935183,0.776392247,4.926992083,-0.192307907,-3.227416579,-2.619647681,5.621170848,-3.059836083,5.284516644,4.549394353,-2.91981733,0.379560287,0.311385746,0.130290431,-3.931117672,3.212773631,-3.840355281,-0.605411667,-3.683752166,-2.785983246,3.354536451,2.020060093,0.931572747,2.010540982,2.023911655,1.714410535,-2.075130268,-1.256003931,4.249387384,2.512863335,-2.632709472,2.486816595,0.166395435,-0.478299362,-2.857796571,-1.943013303,1.736045098,5.369212888,-1.118977802,-0.85220067,2.00773278,-0.964652129,0.664372917,-3.361945443,7.080062284,-1.097065129,2.746167797,2.845574198,-3.812940115,4.045250296,-2.850087853,-2.885102581,-1.595048568,4.039884017,4.324890589,-2.541072297,3.052423652,-0.753261735,-2.281943438,-3.624798969,-3.967483194,-1.913936832,0.550354338,1.153286705,-4.589879865,1.324399012,1.776290135,1.320598467,2.239366971,-0.399233173,0.972670861
PRISM|8336,0.596240638,3.141067342,2.026539592,-0.443127219,-2.766364796,-2.364599445,-2.020256606,-0.727047611,0.484933462,1.980013572,-3.374802269,-0.729500985,4.384664601,2.062419426,-2.717399863,-2.536699975,-4.306807715,-3.795982091,-3.844805898,-2.148537697,-1.106480695,0.564589431,4.594294151,-0.330106262,-3.263943569,-1.977377925,2.279218259,4.283321843,-0.256336564,-1.038346464,1.219495003,1.716702004,-2.159985378,-1.600372686,0.10190111,-1.776488202,-3.612006632,4.038075242,3.917471906,-2.002356434,0.733401353,-3.459509854,8.922669111,1.061860417,-0.130193624,7.430963359,9.83897975,-3.263943569,-3.508333661,-1.330262663,4.422536889,6.766717353,6.28455256,4.44906552,1.795593146,-0.984606427,2.355265846,-1.053662196,-0.482410399,-1.472624597,-0.872162796,-1.837727996,-1.232132276,-1.21180504,-2.08431383,-1.636487151,-1.857918532,-2.498505745,4.553876522,4.520399083,-1.265144709,-1.036021194,-2.31437755,-0.786040467,-2.611690335,-1.343369946,-2.062663703,-1.454894805,-0.999843568,-1.895083206,1.98119421,5.714147229,-1.371122135,-2.118755764,-1.234736105,-0.197359968,-2.766364796,-1.434055044,-2.675602405,0.559341209,-2.907823371,-1.62123037,4.532780142,3.184812969,2.096325623,-1.694412511,0.499828602,-2.393462866,-0.910377392,-2.671005381,3.81984375,3.691107026,-1.467956595,3.665060286,-2.340792807,-1.339793366,-1.693043695,-0.778260427,-1.535126149,-2.269925788,0.045775074,0.312552206,-0.9042879,-0.919407126,-1.084795958,-2.197192567,-1.043088767,0.067687748,3.924411488,4.010327074,-2.648187239,0.841805571,-1.685334977,-1.720349704,-0.430295691,-0.457109766,-0.52550284,-1.37631942,-1.230106903,0.411491141,0.836505657,-2.076103773,-2.802730318,-0.749183956,-1.391604907,2.318039581,-3.041184669,2.489151888,2.954533826,2.485351344,3.417610662,0.765519703,2.137423737
PRISM|8361,-0.107534459,2.425015555,-3.611598467,-1.146902316,-3.470139892,9.149359892,-2.724031703,-1.430822708,0.603310822,7.373688331,7.814624921,5.607868755,3.668612813,1.358644329,-3.421174959,-3.240475072,-5.010582812,-4.499757188,-4.548580995,-2.852312794,-1.810255792,2.180179882,3.878242363,-1.033881359,-3.967718666,-2.681153022,1.575443162,3.579546747,-0.960111661,-1.742121561,1.943676942,3.08429635,-2.863760475,-1.550663771,-0.601873986,-2.480263299,-4.315781729,3.322023454,3.201420118,-2.706131531,0.029626256,-0.468051824,0.739945131,0.35808532,-1.562899057,-2.077084229,-0.01021873,-3.967718666,-4.212108758,-2.034037759,2.41060281,2.088174737,1.190176252,0.324751311,3.668533081,-1.688381524,1.651490749,-1.757437292,0.441766393,-2.176399693,1.709262593,-0.117849395,-1.935907373,0.586597341,-2.788088926,-2.340262248,-2.561693629,-3.202280841,3.850101426,3.804347295,1.501763846,1.400021324,-3.018152647,2.566823616,-3.315465431,5.250380875,2.548431394,-2.158669902,-1.703618665,1.030634724,1.277419113,5.010372132,-2.458839551,5.634019533,1.041387516,2.014163034,1.809215461,-2.13783014,-2.197290936,-0.144433887,0.864399305,-2.325005466,5.296254065,2.481037872,1.392550526,-2.398187608,-0.203946494,-3.097237962,-1.614152489,-3.374780477,3.116068653,2.975055238,2.874467964,2.949008498,1.177811335,0.470568384,-2.396818791,-1.482035523,1.799240316,-2.973700884,-0.658000023,-0.391222891,2.56759881,2.875037927,-1.788571055,-2.900967663,0.054000862,-0.636087349,3.2083597,3.306551977,-3.351962336,0.138030474,-1.550663771,-2.424124801,-1.134070788,-1.160884863,0.63324503,-2.080094517,2.715698118,-0.292283956,-1.820965658,-3.163821189,-3.506505415,-1.452959053,-2.095380004,1.614264485,-4.128902085,1.785376792,2.238482038,1.781576247,2.701558874,0.061744606,1.43364864
PRISM|8374,-0.784372652,1.74586369,-4.288436661,-1.823740509,-4.146978086,-3.745212736,-3.400869896,-2.107660902,-0.895679828,0.599400281,-4.755415559,-2.110114275,2.989460948,0.681806135,-4.098013153,-3.917313266,-5.687421005,-5.176595382,5.935748721,-3.529150988,-2.487093986,-0.81602386,3.199090498,-1.710719552,-4.644556859,-3.357991215,0.898604968,2.902708553,-1.636949855,6.846601497,-0.161118287,0.336088713,3.741735498,-2.980985976,6.571733087,-3.157101493,-4.992619923,2.642871589,2.522268254,-3.382969724,1.891836851,0.200160841,3.550403555,-0.318752874,-2.239737251,1.702090932,4.472204538,-4.644556859,-4.888946952,-2.710875953,2.04639387,0.622218544,-1.814397489,3.13109716,-1.750041078,-2.365219718,0.974652555,0.148664315,-1.863023689,-2.853237887,-2.252776086,3.460037795,-2.612745567,3.553243506,3.617570998,-3.017100441,-3.238531823,1.812682796,3.173263232,3.12519543,4.35825935,2.227597597,-3.694990841,-2.166653757,-3.992303625,5.156286945,5.865156999,-2.835508095,-2.380456858,2.4360945,0.600580919,4.333533939,6.467075619,-3.499369055,6.366162542,3.279019864,-2.178613391,6.583713128,1.456777378,-0.821272081,2.471769138,-3.00184366,3.13757649,1.804199678,0.715712332,5.189594846,-0.880784688,-0.512480135,-2.290990683,-4.051618671,5.464470139,2.295903373,4.477041437,2.269856633,4.511193154,-2.720406656,-3.073656985,-2.158873717,5.072967971,-3.650539078,-1.334838217,-1.068061084,2.694992336,3.011097457,-2.465409248,-3.577805857,0.652145964,-1.312925543,2.529207836,2.629713783,-4.02880053,5.396928525,-3.065948267,-3.100962995,6.95276043,4.719806785,5.699447208,-2.756932711,-2.610720193,-0.969122149,-2.497803852,-3.840659383,-4.183343609,-2.129797246,-2.772218198,0.937426291,-4.805740279,1.108538598,1.559330174,1.104738053,2.022407009,-0.615093588,0.756810447
PRISM|8377,-0.632932329,1.896066934,-4.136996338,-1.672300186,-3.995537762,-3.593772412,-3.249429573,-1.956220578,-0.744239505,0.750840605,-4.603975235,-1.958673952,7.796187833,0.833246459,-3.946572829,-3.765872942,-5.535980682,-5.025155058,-5.073978865,-3.377710664,-2.335653662,-0.664583536,3.349293742,-1.559279229,2.771492481,-3.206550892,1.050045292,3.054148876,-1.485509531,-2.267519431,1.63720762,3.214620657,-3.389158345,0.343744245,3.101147325,-3.005661169,5.101239738,2.793074834,2.672471498,-3.231529401,-0.495771614,2.596155238,6.458147937,-0.16731255,-2.088296927,-2.602482099,0.742091885,-4.493116536,-4.737506628,-2.559435629,-2.900625231,-2.10308731,-1.662957166,-0.200646559,4.221425396,-2.213779394,1.126092879,-2.282835163,1.504231937,-2.701797564,-2.101335763,1.430465787,-2.461305243,4.516384217,2.228016087,-2.865660118,-3.087091499,-1.203818264,3.324703555,3.275398674,6.334552549,1.810081314,-3.543550517,-2.015213434,-3.840863301,1.888738195,4.336922269,-2.684067772,-2.229016535,2.549599712,0.752021243,4.484974262,-2.984237421,-3.347928731,7.05838805,3.970635116,-3.995537762,1.875028917,-3.904775371,-0.669831758,-4.136996338,-2.850403336,3.287779734,1.955640002,0.867152656,3.062610446,-0.729344364,-3.622635832,-2.139550359,-3.900178347,5.717412479,2.446106617,7.203128421,2.420059877,5.351443792,3.088465996,4.051939488,-2.007433393,3.567431173,-3.499098754,-1.183397893,6.503439217,3.399015863,3.841755082,3.59637031,-3.426365533,1.570851625,-1.161485219,2.67941108,2.781154107,-3.877360206,-0.387367396,0.536647911,-2.949522671,5.735887777,-1.686282733,-1.754675807,5.080004904,1.449423701,3.513191404,-2.346363528,-3.689219059,-4.031903285,-1.978356923,-2.620777874,1.088866614,2.050424705,1.259978922,1.709533418,1.256178377,2.172610253,-0.463653264,0.90825077
